"id","block","trial","left_stim","right_stim","chosen_stim","payout","choice","trial_type"
"1g0kwzt5fqv3p1zms87j2y2g",1,1,3,1,3,"0.0","left","free"
"1g0kwzt5fqv3p1zms87j2y2g",1,2,3,-1,3,"0.0","left","forced"
"1g0kwzt5fqv3p1zms87j2y2g",1,3,1,2,1,"1.0","left","free"
"1g0kwzt5fqv3p1zms87j2y2g",1,4,2,-1,2,"1.0","left","forced"
"1g0kwzt5fqv3p1zms87j2y2g",1,5,-1,1,1,"0.0","right","forced"
"1g0kwzt5fqv3p1zms87j2y2g",1,6,3,-1,3,"1.0","left","forced"
"1g0kwzt5fqv3p1zms87j2y2g",1,7,2,0,0,"1.0","right","free"
"1g0kwzt5fqv3p1zms87j2y2g",1,8,0,2,0,"1.0","left","free"
"1g0kwzt5fqv3p1zms87j2y2g",1,9,2,0,0,"0.0","right","free"
"1g0kwzt5fqv3p1zms87j2y2g",1,10,-1,3,3,"1.0","right","forced"
"1g0kwzt5fqv3p1zms87j2y2g",1,11,-1,0,0,"0.0","right","forced"
"1g0kwzt5fqv3p1zms87j2y2g",1,12,2,3,3,"0.0","right","free"
"1g0kwzt5fqv3p1zms87j2y2g",1,13,2,-1,2,"1.0","left","forced"
"1g0kwzt5fqv3p1zms87j2y2g",1,14,2,3,2,"0.0","left","free"
"1g0kwzt5fqv3p1zms87j2y2g",1,15,3,-1,3,"1.0","left","forced"
"1g0kwzt5fqv3p1zms87j2y2g",1,16,0,-1,0,"0.0","left","forced"
"1g0kwzt5fqv3p1zms87j2y2g",1,17,0,-1,0,"1.0","left","forced"
"1g0kwzt5fqv3p1zms87j2y2g",1,18,2,0,0,"1.0","right","free"
"1g0kwzt5fqv3p1zms87j2y2g",1,19,0,3,3,"1.0","right","free"
"1g0kwzt5fqv3p1zms87j2y2g",1,20,-1,1,1,"0.0","right","forced"
"1g0kwzt5fqv3p1zms87j2y2g",1,21,0,1,0,"1.0","left","free"
"1g0kwzt5fqv3p1zms87j2y2g",1,22,3,1,3,"0.0","left","free"
"1g0kwzt5fqv3p1zms87j2y2g",1,23,1,0,0,"1.0","right","free"
"1g0kwzt5fqv3p1zms87j2y2g",1,24,-1,1,1,"1.0","right","forced"
"1g0kwzt5fqv3p1zms87j2y2g",1,25,1,2,2,"1.0","right","free"
"1g0kwzt5fqv3p1zms87j2y2g",1,26,0,3,0,"1.0","left","free"
"1g0kwzt5fqv3p1zms87j2y2g",1,27,2,-1,2,"0.0","left","forced"
"1g0kwzt5fqv3p1zms87j2y2g",1,28,2,3,3,"1.0","right","free"
"1g0kwzt5fqv3p1zms87j2y2g",1,29,1,2,2,"0.0","right","free"
"1g0kwzt5fqv3p1zms87j2y2g",1,30,3,0,0,"1.0","right","free"
"1g0kwzt5fqv3p1zms87j2y2g",1,31,3,-1,3,"0.0","left","forced"
"1g0kwzt5fqv3p1zms87j2y2g",1,32,2,1,2,"1.0","left","free"
"1g0kwzt5fqv3p1zms87j2y2g",1,33,2,-1,2,"1.0","left","forced"
"1g0kwzt5fqv3p1zms87j2y2g",1,34,1,0,0,"1.0","right","free"
"1g0kwzt5fqv3p1zms87j2y2g",1,35,1,3,3,"0.0","right","free"
"1g0kwzt5fqv3p1zms87j2y2g",1,36,-1,0,0,"0.0","right","forced"
"1g0kwzt5fqv3p1zms87j2y2g",1,37,-1,0,0,"1.0","right","forced"
"1g0kwzt5fqv3p1zms87j2y2g",1,38,1,-1,1,"1.0","left","forced"
"1g0kwzt5fqv3p1zms87j2y2g",1,39,-1,0,0,"1.0","right","forced"
"1g0kwzt5fqv3p1zms87j2y2g",1,40,2,-1,2,"0.0","left","forced"
"1g0kwzt5fqv3p1zms87j2y2g",1,41,3,0,0,"1.0","right","free"
"1g0kwzt5fqv3p1zms87j2y2g",1,42,1,3,1,"0.0","left","free"
"1g0kwzt5fqv3p1zms87j2y2g",1,43,1,-1,1,"0.0","left","forced"
"1g0kwzt5fqv3p1zms87j2y2g",1,44,-1,3,3,"1.0","right","forced"
"1g0kwzt5fqv3p1zms87j2y2g",1,45,1,0,0,"0.0","right","free"
"1g0kwzt5fqv3p1zms87j2y2g",1,46,1,-1,1,"0.0","left","forced"
"1g0kwzt5fqv3p1zms87j2y2g",1,47,2,-1,2,"0.0","left","forced"
"1g0kwzt5fqv3p1zms87j2y2g",1,48,2,3,3,"1.0","right","free"
"1g0kwzt5fqv3p1zms87j2y2g",2,1,3,1,3,"1.0","left","free"
"1g0kwzt5fqv3p1zms87j2y2g",2,2,3,-1,3,"0.0","left","forced"
"1g0kwzt5fqv3p1zms87j2y2g",2,3,1,2,2,"1.0","right","free"
"1g0kwzt5fqv3p1zms87j2y2g",2,4,2,-1,2,"0.0","left","forced"
"1g0kwzt5fqv3p1zms87j2y2g",2,5,-1,1,1,"0.0","right","forced"
"1g0kwzt5fqv3p1zms87j2y2g",2,6,3,-1,3,"1.0","left","forced"
"1g0kwzt5fqv3p1zms87j2y2g",2,7,2,0,0,"0.0","right","free"
"1g0kwzt5fqv3p1zms87j2y2g",2,8,0,2,0,"1.0","left","free"
"1g0kwzt5fqv3p1zms87j2y2g",2,9,2,0,0,"1.0","right","free"
"1g0kwzt5fqv3p1zms87j2y2g",2,10,-1,3,3,"0.0","right","forced"
"1g0kwzt5fqv3p1zms87j2y2g",2,11,-1,0,0,"1.0","right","forced"
"1g0kwzt5fqv3p1zms87j2y2g",2,12,2,3,2,"0.0","left","free"
"1g0kwzt5fqv3p1zms87j2y2g",2,13,2,-1,2,"0.0","left","forced"
"1g0kwzt5fqv3p1zms87j2y2g",2,14,2,3,2,"1.0","left","free"
"1g0kwzt5fqv3p1zms87j2y2g",2,15,3,-1,3,"0.0","left","forced"
"1g0kwzt5fqv3p1zms87j2y2g",2,16,0,-1,0,"1.0","left","forced"
"1g0kwzt5fqv3p1zms87j2y2g",2,17,0,-1,0,"1.0","left","forced"
"1g0kwzt5fqv3p1zms87j2y2g",2,18,2,0,0,"1.0","right","free"
"1g0kwzt5fqv3p1zms87j2y2g",2,19,0,3,0,"0.0","left","free"
"1g0kwzt5fqv3p1zms87j2y2g",2,20,-1,1,1,"0.0","right","forced"
"1g0kwzt5fqv3p1zms87j2y2g",2,21,0,1,1,"0.0","right","free"
"1g0kwzt5fqv3p1zms87j2y2g",2,22,3,1,1,"0.0","right","free"
"1g0kwzt5fqv3p1zms87j2y2g",2,23,1,0,1,"1.0","left","free"
"1g0kwzt5fqv3p1zms87j2y2g",2,24,-1,1,1,"0.0","right","forced"
"1g0kwzt5fqv3p1zms87j2y2g",2,25,1,2,2,"1.0","right","free"
"1g0kwzt5fqv3p1zms87j2y2g",2,26,0,3,0,"1.0","left","free"
"1g0kwzt5fqv3p1zms87j2y2g",2,27,2,-1,2,"1.0","left","forced"
"1g0kwzt5fqv3p1zms87j2y2g",2,28,2,3,2,"1.0","left","free"
"1g0kwzt5fqv3p1zms87j2y2g",2,29,1,2,2,"0.0","right","free"
"1g0kwzt5fqv3p1zms87j2y2g",2,30,3,0,0,"1.0","right","free"
"1g0kwzt5fqv3p1zms87j2y2g",2,31,3,-1,3,"0.0","left","forced"
"1g0kwzt5fqv3p1zms87j2y2g",2,32,2,1,2,"1.0","left","free"
"1g0kwzt5fqv3p1zms87j2y2g",2,33,2,-1,2,"1.0","left","forced"
"1g0kwzt5fqv3p1zms87j2y2g",2,34,1,0,0,"1.0","right","free"
"1g0kwzt5fqv3p1zms87j2y2g",2,35,1,3,3,"1.0","right","free"
"1g0kwzt5fqv3p1zms87j2y2g",2,36,-1,0,0,"1.0","right","forced"
"1g0kwzt5fqv3p1zms87j2y2g",2,37,-1,0,0,"0.0","right","forced"
"1g0kwzt5fqv3p1zms87j2y2g",2,38,1,-1,1,"0.0","left","forced"
"1g0kwzt5fqv3p1zms87j2y2g",2,39,-1,0,0,"1.0","right","forced"
"1g0kwzt5fqv3p1zms87j2y2g",2,40,2,-1,2,"0.0","left","forced"
"1g0kwzt5fqv3p1zms87j2y2g",2,41,3,0,0,"1.0","right","free"
"1g0kwzt5fqv3p1zms87j2y2g",2,42,1,3,3,"0.0","right","free"
"1g0kwzt5fqv3p1zms87j2y2g",2,43,1,-1,1,"1.0","left","forced"
"1g0kwzt5fqv3p1zms87j2y2g",2,44,-1,3,3,"1.0","right","forced"
"1g0kwzt5fqv3p1zms87j2y2g",2,45,1,0,1,"0.0","left","free"
"1g0kwzt5fqv3p1zms87j2y2g",2,46,1,-1,1,"0.0","left","forced"
"1g0kwzt5fqv3p1zms87j2y2g",2,47,2,-1,2,"1.0","left","forced"
"1g0kwzt5fqv3p1zms87j2y2g",2,48,2,3,3,"1.0","right","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,1,2,3,2,"1.0","left","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,2,-1,2,2,"0.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,3,-1,0,0,"1.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,4,1,-1,1,"0.0","left","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,5,0,3,3,"1.0","right","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,6,-1,2,2,"0.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,7,1,3,3,"0.0","right","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,8,2,0,2,"0.0","left","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,9,1,2,2,"0.0","right","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,10,3,2,2,"0.0","right","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,11,3,1,3,"0.0","left","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,12,-1,2,2,"0.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,13,-1,2,2,"0.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,14,2,0,0,"1.0","right","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,15,-1,0,0,"1.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,16,2,0,2,"1.0","left","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,17,-1,3,3,"1.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,18,1,0,0,"0.0","right","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,19,-1,1,1,"1.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,20,1,-1,1,"0.0","left","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,21,2,-1,2,"1.0","left","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,22,1,2,1,"1.0","left","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,23,-1,0,0,"1.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,24,-1,0,0,"1.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,25,3,1,3,"0.0","left","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,26,0,2,0,"1.0","left","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,27,-1,2,2,"0.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,28,3,0,3,"1.0","left","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,29,-1,3,3,"0.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,30,0,1,0,"1.0","left","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,31,3,0,0,"0.0","right","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,32,-1,0,0,"0.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,33,3,2,2,"0.0","right","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,34,0,1,1,"0.0","right","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,35,3,-1,3,"0.0","left","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,36,-1,3,3,"1.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,37,-1,1,1,"0.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,38,1,3,3,"1.0","right","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,39,3,2,3,"0.0","left","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,40,-1,0,0,"1.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,41,-1,3,3,"1.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,42,1,2,1,"0.0","left","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,43,0,1,0,"1.0","left","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,44,-1,1,1,"1.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,45,-1,3,3,"0.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,46,-1,1,1,"1.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,47,2,1,2,"0.0","left","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",1,48,3,0,0,"1.0","right","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,1,2,3,3,"0.0","right","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,2,-1,2,2,"0.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,3,-1,0,0,"1.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,4,1,-1,1,"1.0","left","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,5,0,3,0,"1.0","left","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,6,-1,2,2,"0.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,7,1,3,1,"1.0","left","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,8,2,0,0,"1.0","right","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,9,1,2,1,"0.0","left","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,10,3,2,2,"0.0","right","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,11,3,1,1,"0.0","right","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,12,-1,2,2,"0.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,13,-1,2,2,"1.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,14,2,0,0,"0.0","right","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,15,-1,0,0,"1.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,16,2,0,0,"1.0","right","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,17,-1,3,3,"0.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,18,1,0,0,"1.0","right","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,19,-1,1,1,"0.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,20,1,-1,1,"1.0","left","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,21,2,-1,2,"0.0","left","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,22,1,2,2,"0.0","right","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,23,-1,0,0,"1.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,24,-1,0,0,"1.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,25,3,1,1,"1.0","right","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,26,0,2,0,"0.0","left","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,27,-1,2,2,"0.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,28,3,0,0,"0.0","right","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,29,-1,3,3,"1.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,30,0,1,0,"1.0","left","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,31,3,0,0,"0.0","right","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,32,-1,0,0,"0.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,33,3,2,3,"0.0","left","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,34,0,1,0,"1.0","left","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,35,3,-1,3,"0.0","left","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,36,-1,3,3,"1.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,37,-1,1,1,"1.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,38,1,3,1,"0.0","left","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,39,3,2,2,"0.0","right","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,40,-1,0,0,"1.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,41,-1,3,3,"0.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,42,1,2,1,"0.0","left","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,43,0,1,0,"1.0","left","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,44,-1,1,1,"0.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,45,-1,3,3,"1.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,46,-1,1,1,"1.0","right","forced"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,47,2,1,1,"1.0","right","free"
"1xx6xrf0c0hrkkp0w1wuqe2y",2,48,3,0,0,"0.0","right","free"
"29b60dxg0hmkgvzdcw583z3z",1,1,-1,1,1,"1.0","right","forced"
"29b60dxg0hmkgvzdcw583z3z",1,2,1,-1,1,"1.0","left","forced"
"29b60dxg0hmkgvzdcw583z3z",1,3,-1,1,1,"0.0","right","forced"
"29b60dxg0hmkgvzdcw583z3z",1,4,1,2,1,"1.0","left","free"
"29b60dxg0hmkgvzdcw583z3z",1,5,3,0,0,"0.0","right","free"
"29b60dxg0hmkgvzdcw583z3z",1,6,-1,1,1,"1.0","right","forced"
"29b60dxg0hmkgvzdcw583z3z",1,7,3,2,3,"1.0","left","free"
"29b60dxg0hmkgvzdcw583z3z",1,8,3,1,3,"1.0","left","free"
"29b60dxg0hmkgvzdcw583z3z",1,9,0,3,3,"1.0","right","free"
"29b60dxg0hmkgvzdcw583z3z",1,10,2,0,2,"0.0","left","free"
"29b60dxg0hmkgvzdcw583z3z",1,11,-1,2,2,"1.0","right","forced"
"29b60dxg0hmkgvzdcw583z3z",1,12,2,3,3,"0.0","right","free"
"29b60dxg0hmkgvzdcw583z3z",1,13,1,0,1,"0.0","left","free"
"29b60dxg0hmkgvzdcw583z3z",1,14,0,1,1,"1.0","right","free"
"29b60dxg0hmkgvzdcw583z3z",1,15,0,2,0,"0.0","left","free"
"29b60dxg0hmkgvzdcw583z3z",1,16,-1,2,2,"0.0","right","forced"
"29b60dxg0hmkgvzdcw583z3z",1,17,3,2,3,"0.0","left","free"
"29b60dxg0hmkgvzdcw583z3z",1,18,3,1,3,"1.0","left","free"
"29b60dxg0hmkgvzdcw583z3z",1,19,1,2,1,"1.0","left","free"
"29b60dxg0hmkgvzdcw583z3z",1,20,-1,3,3,"1.0","right","forced"
"29b60dxg0hmkgvzdcw583z3z",1,21,3,2,3,"0.0","left","free"
"29b60dxg0hmkgvzdcw583z3z",1,22,-1,0,0,"0.0","right","forced"
"29b60dxg0hmkgvzdcw583z3z",1,23,2,0,2,"1.0","left","free"
"29b60dxg0hmkgvzdcw583z3z",1,24,1,-1,1,"1.0","left","forced"
"29b60dxg0hmkgvzdcw583z3z",1,25,3,1,3,"1.0","left","free"
"29b60dxg0hmkgvzdcw583z3z",1,26,2,-1,2,"1.0","left","forced"
"29b60dxg0hmkgvzdcw583z3z",1,27,-1,3,3,"0.0","right","forced"
"29b60dxg0hmkgvzdcw583z3z",1,28,-1,3,3,"0.0","right","forced"
"29b60dxg0hmkgvzdcw583z3z",1,29,0,-1,0,"0.0","left","forced"
"29b60dxg0hmkgvzdcw583z3z",1,30,0,3,3,"0.0","right","free"
"29b60dxg0hmkgvzdcw583z3z",1,31,1,0,1,"1.0","left","free"
"29b60dxg0hmkgvzdcw583z3z",1,32,-1,2,2,"0.0","right","forced"
"29b60dxg0hmkgvzdcw583z3z",1,33,0,-1,0,"1.0","left","forced"
"29b60dxg0hmkgvzdcw583z3z",1,34,3,0,3,"0.0","left","free"
"29b60dxg0hmkgvzdcw583z3z",1,35,-1,2,2,"1.0","right","forced"
"29b60dxg0hmkgvzdcw583z3z",1,36,0,1,1,"0.0","right","free"
"29b60dxg0hmkgvzdcw583z3z",1,37,-1,0,0,"0.0","right","forced"
"29b60dxg0hmkgvzdcw583z3z",1,38,1,3,3,"0.0","right","free"
"29b60dxg0hmkgvzdcw583z3z",1,39,2,1,1,"1.0","right","free"
"29b60dxg0hmkgvzdcw583z3z",1,40,3,-1,3,"0.0","left","forced"
"29b60dxg0hmkgvzdcw583z3z",1,41,-1,0,0,"0.0","right","forced"
"29b60dxg0hmkgvzdcw583z3z",1,42,-1,1,1,"0.0","right","forced"
"29b60dxg0hmkgvzdcw583z3z",1,43,0,2,0,"0.0","left","free"
"29b60dxg0hmkgvzdcw583z3z",1,44,2,-1,2,"1.0","left","forced"
"29b60dxg0hmkgvzdcw583z3z",1,45,-1,3,3,"1.0","right","forced"
"29b60dxg0hmkgvzdcw583z3z",1,46,2,1,1,"0.0","right","free"
"29b60dxg0hmkgvzdcw583z3z",1,47,3,-1,3,"1.0","left","forced"
"29b60dxg0hmkgvzdcw583z3z",1,48,-1,0,0,"0.0","right","forced"
"29b60dxg0hmkgvzdcw583z3z",2,1,-1,1,1,"1.0","right","forced"
"29b60dxg0hmkgvzdcw583z3z",2,2,1,-1,1,"1.0","left","forced"
"29b60dxg0hmkgvzdcw583z3z",2,3,-1,1,1,"0.0","right","forced"
"29b60dxg0hmkgvzdcw583z3z",2,4,1,2,1,"1.0","left","free"
"29b60dxg0hmkgvzdcw583z3z",2,5,3,0,3,"0.0","left","free"
"29b60dxg0hmkgvzdcw583z3z",2,6,-1,1,1,"1.0","right","forced"
"29b60dxg0hmkgvzdcw583z3z",2,7,3,2,3,"0.0","left","free"
"29b60dxg0hmkgvzdcw583z3z",2,8,3,1,3,"1.0","left","free"
"29b60dxg0hmkgvzdcw583z3z",2,9,0,3,3,"0.0","right","free"
"29b60dxg0hmkgvzdcw583z3z",2,10,2,0,0,"1.0","right","free"
"29b60dxg0hmkgvzdcw583z3z",2,11,-1,2,2,"1.0","right","forced"
"29b60dxg0hmkgvzdcw583z3z",2,12,2,3,3,"0.0","right","free"
"29b60dxg0hmkgvzdcw583z3z",2,13,1,0,1,"0.0","left","free"
"29b60dxg0hmkgvzdcw583z3z",2,14,0,1,1,"1.0","right","free"
"29b60dxg0hmkgvzdcw583z3z",2,15,0,2,0,"0.0","left","free"
"29b60dxg0hmkgvzdcw583z3z",2,16,-1,2,2,"0.0","right","forced"
"29b60dxg0hmkgvzdcw583z3z",2,17,3,2,3,"1.0","left","free"
"29b60dxg0hmkgvzdcw583z3z",2,18,3,1,1,"1.0","right","free"
"29b60dxg0hmkgvzdcw583z3z",2,19,1,2,1,"1.0","left","free"
"29b60dxg0hmkgvzdcw583z3z",2,20,-1,3,3,"1.0","right","forced"
"29b60dxg0hmkgvzdcw583z3z",2,21,3,2,3,"1.0","left","free"
"29b60dxg0hmkgvzdcw583z3z",2,22,-1,0,0,"1.0","right","forced"
"29b60dxg0hmkgvzdcw583z3z",2,23,2,0,2,"0.0","left","free"
"29b60dxg0hmkgvzdcw583z3z",2,24,1,-1,1,"1.0","left","forced"
"29b60dxg0hmkgvzdcw583z3z",2,25,3,1,1,"1.0","right","free"
"29b60dxg0hmkgvzdcw583z3z",2,26,2,-1,2,"0.0","left","forced"
"29b60dxg0hmkgvzdcw583z3z",2,27,-1,3,3,"0.0","right","forced"
"29b60dxg0hmkgvzdcw583z3z",2,28,-1,3,3,"0.0","right","forced"
"29b60dxg0hmkgvzdcw583z3z",2,29,0,-1,0,"0.0","left","forced"
"29b60dxg0hmkgvzdcw583z3z",2,30,0,3,3,"0.0","right","free"
"29b60dxg0hmkgvzdcw583z3z",2,31,1,0,1,"1.0","left","free"
"29b60dxg0hmkgvzdcw583z3z",2,32,-1,2,2,"0.0","right","forced"
"29b60dxg0hmkgvzdcw583z3z",2,33,0,-1,0,"0.0","left","forced"
"29b60dxg0hmkgvzdcw583z3z",2,34,3,0,3,"0.0","left","free"
"29b60dxg0hmkgvzdcw583z3z",2,35,-1,2,2,"0.0","right","forced"
"29b60dxg0hmkgvzdcw583z3z",2,36,0,1,1,"1.0","right","free"
"29b60dxg0hmkgvzdcw583z3z",2,37,-1,0,0,"0.0","right","forced"
"29b60dxg0hmkgvzdcw583z3z",2,38,1,3,1,"1.0","left","free"
"29b60dxg0hmkgvzdcw583z3z",2,39,2,1,1,"1.0","right","free"
"29b60dxg0hmkgvzdcw583z3z",2,40,3,-1,3,"0.0","left","forced"
"29b60dxg0hmkgvzdcw583z3z",2,41,-1,0,0,"0.0","right","forced"
"29b60dxg0hmkgvzdcw583z3z",2,42,-1,1,1,"1.0","right","forced"
"29b60dxg0hmkgvzdcw583z3z",2,43,0,2,0,"0.0","left","free"
"29b60dxg0hmkgvzdcw583z3z",2,44,2,-1,2,"1.0","left","forced"
"29b60dxg0hmkgvzdcw583z3z",2,45,-1,3,3,"1.0","right","forced"
"29b60dxg0hmkgvzdcw583z3z",2,46,2,1,1,"1.0","right","free"
"29b60dxg0hmkgvzdcw583z3z",2,47,3,-1,3,"1.0","left","forced"
"29b60dxg0hmkgvzdcw583z3z",2,48,-1,0,0,"1.0","right","forced"
"2jguzx9m5voh32rham9lxflo",1,1,-1,0,0,"1.0","right","forced"
"2jguzx9m5voh32rham9lxflo",1,2,1,2,2,"0.0","right","free"
"2jguzx9m5voh32rham9lxflo",1,3,0,-1,0,"0.0","left","forced"
"2jguzx9m5voh32rham9lxflo",1,4,3,-1,3,"1.0","left","forced"
"2jguzx9m5voh32rham9lxflo",1,5,2,0,2,"1.0","left","free"
"2jguzx9m5voh32rham9lxflo",1,6,-1,3,3,"1.0","right","forced"
"2jguzx9m5voh32rham9lxflo",1,7,-1,0,0,"1.0","right","forced"
"2jguzx9m5voh32rham9lxflo",1,8,1,3,3,"0.0","right","free"
"2jguzx9m5voh32rham9lxflo",1,9,3,1,3,"0.0","left","free"
"2jguzx9m5voh32rham9lxflo",1,10,-1,0,0,"1.0","right","forced"
"2jguzx9m5voh32rham9lxflo",1,11,1,0,1,"0.0","left","free"
"2jguzx9m5voh32rham9lxflo",1,12,-1,1,1,"0.0","right","forced"
"2jguzx9m5voh32rham9lxflo",1,13,2,0,2,"1.0","left","free"
"2jguzx9m5voh32rham9lxflo",1,14,2,0,2,"0.0","left","free"
"2jguzx9m5voh32rham9lxflo",1,15,-1,2,2,"0.0","right","forced"
"2jguzx9m5voh32rham9lxflo",1,16,-1,2,2,"0.0","right","forced"
"2jguzx9m5voh32rham9lxflo",1,17,0,3,3,"1.0","right","free"
"2jguzx9m5voh32rham9lxflo",1,18,1,-1,1,"0.0","left","forced"
"2jguzx9m5voh32rham9lxflo",1,19,1,2,2,"1.0","right","free"
"2jguzx9m5voh32rham9lxflo",1,20,2,-1,2,"1.0","left","forced"
"2jguzx9m5voh32rham9lxflo",1,21,3,0,3,"0.0","left","free"
"2jguzx9m5voh32rham9lxflo",1,22,-1,0,0,"1.0","right","forced"
"2jguzx9m5voh32rham9lxflo",1,23,1,3,3,"0.0","right","free"
"2jguzx9m5voh32rham9lxflo",1,24,-1,1,1,"0.0","right","forced"
